signal_id,version,trade_id,side,entry_id,entry_time,entry_price,qty,level_snapshot,trend_mode_at_entry,breakout_context,reverse_context,signal_bar_index,signal_open,signal_high,signal_low,signal_close,signal_volume,rsiVal,atr_,atrPct,smoothMid,midHigh,midLow,smoothRes,smoothSup,zoneOffset,channelWidth,signal_hour,signal_month,candle_direction,candle_body_pct,atr_pct_bucket,rsi_bucket
679,v17,679,long,Long1,2026-02-12 20:30:00,65546.70999999999,0.026833316278284797,1,0,,,74290,65505.7,65685.31,65395.46,65546.68,218.68823,38.65414818314982,379.32808260816665,0.005787144102617657,68416.14825487495,69982.44922524621,66849.84728450366,71548.75019561745,65283.546314132356,501.21631051880775,6265.203881485097,20,2026-02,bullish,0.06252032902352328,q4_high,"(30.0, 40.0]"
680,v17,680,long,Long2,2026-02-12 20:30:00,65546.70999999999,0.10732939620130022,2,0,,,74290,65505.7,65685.31,65395.46,65546.68,218.68823,38.65414818314982,379.32808260816665,0.005787144102617657,68416.14825487495,69982.44922524621,66849.84728450366,71548.75019561745,65283.546314132356,501.21631051880775,6265.203881485097,20,2026-02,bullish,0.06252032902352328,q4_high,"(30.0, 40.0]"
681,v17,682,short,Short1,2026-02-15 04:15:00,70198.14,0.02590234130694831,1,0,,,74513,70424.51,70518.57,70172.29,70198.17,261.19796,60.627778928201906,239.83018135729333,0.003416473411732718,67920.02836840472,69510.91386787192,66329.1428689375,71101.79936733912,64738.25736947029,509.0833598295064,6363.54199786883,4,2026-02,bearish,0.322430057649646,q2,"(60.0, 70.0]"
682,v17,681,short,Short2,2026-02-15 08:00:00,70741.79000000001,0.10272979922249516,2,0,,,74528,70828.43,70983.0,70732.01,70741.82,302.98276,68.33939429313266,236.37162853422365,0.0033413280649865046,68044.23202522963,69642.42285053595,66446.0411999233,71240.61367584227,64847.850374616966,511.4210640980239,6392.763301225299,8,2026-02,bearish,0.12243111641739783,q2,"(60.0, 70.0]"
683,v17,683,long,Long1,2026-02-16 15:45:00,67539.55,0.05388933843775577,1,0,,,74655,67449.07,67709.99,67360.0,67539.52,310.42919,30.94909784722681,271.2845718675049,0.00401667900316,69047.49968746318,70663.37571458964,67431.62366033671,72279.2517417161,65815.74763321025,517.0803286804678,6463.504108505847,15,2026-02,bullish,0.1339215913882673,q3,"(30.0, 40.0]"
684,v17,684,long,Long1,2026-02-17 15:15:00,66845.03,0.027237021087620196,1,0,,,74749,66800.02,67166.41,66734.99,66845.0,715.50346,25.208916316644476,254.6012864766091,0.0038088306750932617,69087.83631240296,70699.63382030219,67476.03880450373,72311.43132820142,65864.2412966045,515.775202527754,6447.190031596925,15,2026-02,bullish,0.0672899992519948,q3,"(-0.001, 30.0]"
685,v17,685,long,Long1,2026-02-18 01:30:00,67176.1,0.02710735764539061,1,0,,,74790,67053.19,67189.45,66892.03,67176.07,181.78198,39.81614818381521,264.66928999335227,0.003939934116320771,68846.49829983419,70456.88296497284,67236.11363469555,72067.26763011148,65625.7289695569,515.3230928443663,6441.538660554579,1,2026-02,bullish,0.18292228169942756,q3,"(30.0, 40.0]"
686,v17,686,long,Long1,2026-02-18 14:45:00,67223.79,0.05418796297085071,1,0,,,74843,67144.67,67311.4,66717.3,67223.76,689.61156,38.60869211049659,237.5012505749591,0.003532995633909188,68453.04255408405,70052.13674705182,66853.94836111624,71651.23094001958,65254.854168148435,511.7101417496917,6396.376771871146,14,2026-02,bullish,0.11765185404683778,q2,"(30.0, 40.0]"
687,v17,687,long,Long1,2026-02-18 19:00:00,66371.93,0.027425381850499815,1,0,,,74860,66360.0,66619.0,66310.78,66371.9,249.04616,31.369530606681167,265.3782810706061,0.003998352933554804,68311.48883287124,69909.02752294092,66713.95014280152,71506.56621301059,65116.41145273181,511.2123808223027,6390.154760278783,19,2026-02,bullish,0.017929274286247916,q3,"(30.0, 40.0]"
688,v17,688,short,Short1,2026-02-21 14:45:00,68449.98,0.05319162871142094,1,0,,,75131,68541.68,68586.48,68438.0,68450.01,90.00778,64.16849923721523,184.82875995925806,0.002700200627571246,67257.73080946112,68851.78703618533,65663.67458273692,70445.84326290953,64069.618356012696,510.09799255174704,6376.224906896838,14,2026-02,bearish,0.13392255165484745,q1_low,"(60.0, 70.0]"
689,v17,689,long,Long1,2026-02-23 04:00:00,65023.06,0.028236390788113158,1,0,,,75280,64934.18,65040.29,64828.62,65023.03,263.76164,32.47615002447836,184.00092871662983,0.0028297809055749914,67747.20300452328,69399.16280364642,66095.24320540014,71051.12260276957,64443.283406277,528.6271357194055,6607.839196492569,4,2026-02,bullish,0.13664389370965724,q1_low,"(30.0, 40.0]"
690,v17,690,long,Long1,2026-02-23 20:15:00,64004.39,0.028686280666949966,1,0,,,75345,63961.56,64174.86,63888.79,64004.36,503.48641,28.278991560251683,253.4492256087369,0.003959874383694125,67451.61365383206,69113.66174760889,65789.56556005526,70775.7098413857,64127.51746627847,531.8553900085785,6648.192375107232,20,2026-02,bullish,0.06687044445097631,q3,"(-0.001, 30.0]"
691,v17,691,long,Long2,2026-02-24 01:15:00,64432.93,0.11405416630057803,2,0,,,75365,64324.95,64535.09,63433.84,64432.9,1390.44722,41.84320098450986,262.0383534943015,0.004066840907274102,67293.0583816952,68950.59086342598,65635.52589996443,70608.12334515675,63977.99341823366,530.4103941538476,6630.129926923095,1,2026-02,bullish,0.1675386332137842,q3,"(40.0, 50.0]"
692,v17,692,long,Long3,2026-02-24 04:45:00,63378.869999999995,0.11512200981610385,3,0,,,75379,63338.78,63394.16,63239.75,63378.84,355.13702,33.47724904818595,277.3870971808775,0.004376651531976248,67154.61947777166,68813.57119621278,65495.66775933053,70472.52291465392,63836.7160408894,530.8645499011618,6635.806873764523,4,2026-02,bullish,0.06320721553123673,q3,"(30.0, 40.0]"
693,v17,693,short,Short1,2026-02-25 20:00:00,68644.66,0.028274508558696725,1,0,,,75536,69038.26,69091.4,68619.22,68644.69,290.756,60.83074601170742,305.4272869180529,0.004449394219976125,65322.590609763734,66936.61430814129,63708.566911386166,68550.63800651886,62094.5432130086,516.4875834808207,6456.0947935102595,20,2026-02,bearish,0.5733436919884005,q3,"(60.0, 70.0]"
694,v17,694,short,Short1,2026-02-27 08:30:00,67924.35,0.028577578739610494,1,0,,,75682,67967.9,68030.21,67745.08,67924.38,125.934,60.16622584690087,271.6803694893004,0.003999747505818977,66145.12425413636,67696.27596875156,64593.9725395212,69247.42768336677,63042.82082490605,496.36854867685764,6204.60685846072,8,2026-02,bearish,0.0640712509999937,q3,"(60.0, 70.0]"
695,v17,695,long,Long1,2026-02-28 07:00:00,63769.74,0.030559146545179865,1,0,,,75772,63216.01,63824.55,63038.0,63769.71,616.27397,25.200915671706525,268.4138578405869,0.004209112097900192,66913.09285512092,68459.92027842678,65366.26543181504,70006.74770173266,63819.438008509154,494.98477545788046,6187.309693223506,7,2026-02,bullish,0.868280567686441,q3,"(-0.001, 30.0]"
696,v17,696,long,Long1,2026-03-01 20:45:00,65300.03,0.05968696402262267,1,0,,,75923,65257.78,65407.11,65206.8,65300.0,149.38209,29.431619121520086,316.1617888009447,0.004841681298636213,66361.3467094146,67902.81771017802,64819.87570865121,69444.28871094143,63278.40470788782,493.27072024428867,6165.8840030536085,20,2026-03,bullish,0.0646554364471687,q4_high,"(-0.001, 30.0]"
697,v17,697,short,Short1,2026-03-02 15:45:00,69130.17,0.02819438411846044,1,0,,,75999,69516.47,69617.74,68791.59,69130.2,1367.26718,76.82561011925394,362.4520247477008,0.005243034516719188,66039.24092740538,67577.33302904048,64501.14882577028,69115.4251306756,62963.05672413518,492.18947252323386,6152.368406540423,15,2026-03,bearish,0.5587572435780659,q4_high,"(70.0, 100.0]"
698,v17,698,short,Short2,2026-03-02 18:45:00,68877.64,0.11322828743844371,2,0,,,76011,69125.47,69174.8,68820.5,68877.67,230.78219,58.90399040052197,380.42883161368184,0.005523253495852602,66050.7135790764,67595.44806302426,64505.979095128525,69140.18254697214,62961.24461118065,494.315034863319,6178.937935791488,18,2026-03,bearish,0.35976826742252305,q4_high,"(50.0, 60.0]"
699,v17,699,short,Short1,2026-03-04 08:00:00,69418.71,0.028081667190747575,1,0,,,76160,69493.14,69717.6,69362.23,69418.74,768.74925,69.14353694713125,363.8398616434214,0.005241234018989993,67283.03835241111,68863.930254145,65702.14645067725,70444.82215587888,64121.2545489434,505.88540855483853,6323.567606935481,8,2026-03,bearish,0.10717567043134774,q4_high,"(60.0, 70.0]"
700,v17,700,short,Short1,2026-03-04 13:00:00,71299.97,0.027255939425012827,1,0,,,76180,71339.72,71624.99,71279.82,71300.0,354.4233,64.05510677306847,380.1568169929759,0.00533179266469812,67436.62480772441,69013.1350292374,65860.11458621144,70589.6452507504,64283.60436469846,504.48327088415505,6306.040886051938,13,2026-03,bearish,0.05570827489481229,q4_high,"(60.0, 70.0]"
701,v17,701,long,TrendLong,2026-03-04 15:30:00,72705.68,0.2670804394959501,0,1,breakout_up,,76190,72972.15,73097.08,72576.1,72705.65,1131.11311,71.02147640744802,400.7743798703793,0.0055122865949259695,67551.67289184718,69128.14869263791,65975.19709105644,70704.62449342867,64398.72129026571,504.47225625303633,6305.903203162954,15,2026-03,bearish,0.36654647884999314,q4_high,"(70.0, 100.0]"
702,v17,702,short,Short1,2026-03-05 11:00:00,73190.7,0.026589008725083366,1,0,,,76268,73388.91,73449.96,73053.54,73190.73,630.39613,61.691498422693535,364.15106400206275,0.004975371389273789,69068.82188433448,70666.43936875567,67471.2043999133,72264.05685317685,65873.58691549212,511.2375950147782,6390.4699376847275,11,2026-03,bearish,0.2707719953059733,q4_high,"(60.0, 70.0]"
703,v17,703,long,Long1,2026-03-06 17:45:00,67955.13,0.028806345437183023,1,0,,,76391,67832.33,68052.61,67832.33,67955.1,248.02145,28.884727698979646,338.5330150909066,0.0049817160903435735,70618.72342729878,72242.34369931772,68995.10315527988,73865.96397133665,67371.48288326096,519.5584870460548,6494.481088075685,17,2026-03,bullish,0.18066340863305927,q4_high,"(-0.001, 30.0]"
704,v17,704,long,Long1,2026-03-07 07:15:00,67727.63,0.02890905432374428,1,0,,,76445,67636.18,67770.59,67608.14,67727.6,126.20378,37.23123973990246,258.2877647330995,0.003813626420146284,70770.63176555578,72396.8672557626,69144.39627534903,74023.1027459694,67518.16078514229,520.395356866169,6504.941960827113,7,2026-03,bullish,0.13498189807406846,q3,"(30.0, 40.0]"
705,v17,705,long,Long2,2026-03-07 07:15:00,67727.63,0.11563204926719413,2,0,,,76445,67636.18,67770.59,67608.14,67727.6,126.20378,37.23123973990246,258.2877647330995,0.003813626420146284,70770.63176555578,72396.8672557626,69144.39627534903,74023.1027459694,67518.16078514229,520.395356866169,6504.941960827113,7,2026-03,bullish,0.13498189807406846,q3,"(30.0, 40.0]"
706,v17,706,long,Long1,2026-03-08 22:30:00,66045.12,0.02955619414562066,1,0,,,76602,65915.09,66282.87,65728.7,66045.09,360.02452,32.87822996422376,240.24221318305288,0.0036375484261290717,68802.84841766651,70434.16866705328,67171.5281682797,72065.48891644004,65540.20791889292,522.0224798037694,6525.280997547117,22,2026-03,bullish,0.19683522272435391,q3,"(30.0, 40.0]"
707,v17,707,long,Long2,2026-03-08 22:30:00,66045.12,0.11822051511840771,2,0,,,76602,65915.09,66282.87,65728.7,66045.09,360.02452,32.87822996422376,240.24221318305288,0.0036375484261290717,68802.84841766651,70434.16866705328,67171.5281682797,72065.48891644004,65540.20791889292,522.0224798037694,6525.280997547117,22,2026-03,bullish,0.19683522272435391,q3,"(30.0, 40.0]"
708,v17,708,short,Short1,2026-03-09 14:45:00,69151.47,0.05646934785351374,1,0,,,76667,69416.37,69426.67,69062.0,69151.5,462.23545,65.71175912540548,296.2674531468785,0.004284324319022414,67905.79499164165,69515.24153455316,66296.34844873013,71124.68807746467,64686.90190581862,515.0228937316843,6437.786171646054,14,2026-03,bearish,0.38302856771002125,q3,"(60.0, 70.0]"
709,v17,710,short,Short1,2026-03-10 00:45:00,69157.34,0.0564690667701568,1,0,,,76707,69195.56,69290.42,69068.0,69157.37,160.37086,60.50728542529277,294.283300503016,0.004255270269864456,67717.40427583379,69312.59970515547,66122.2088465121,70907.79513447717,64527.013417190414,510.46253738294064,6380.781717286758,0,2026-03,bearish,0.05522188018428452,q3,"(60.0, 70.0]"
710,v17,709,short,Short2,2026-03-10 08:15:00,70842.19,0.10970695853128518,2,0,,,76737,70899.36,70986.0,70745.0,70842.22,352.54999,69.96917279919494,302.7806417211099,0.004274014023291617,67768.94172552052,69364.05223006014,66173.8312209809,70959.16273459977,64578.72071644127,510.43536145268007,6380.442018158501,8,2026-03,bearish,0.08065811602177264,q3,"(60.0, 70.0]"
711,v17,711,short,Short1,2026-03-11 13:45:00,70186.06,0.055502226821357734,1,0,,,76855,70442.01,70562.38,69793.17,70186.09,639.69715,61.33825163724507,301.97655145620246,0.004302512812099982,68692.39409977224,70321.3602025058,67063.4279970387,71950.32630523936,65434.46189430515,521.2691528747371,6515.864410934213,13,2026-03,bearish,0.3646306554475371,q3,"(60.0, 70.0]"
712,v17,712,short,Short1,2026-03-13 00:45:00,71475.58,0.054478690285022516,1,0,,,76995,71512.02,71554.91,71244.4,71475.61,341.64505,74.18708211017193,290.1044013861424,0.004058788744666081,69942.91398668794,71562.66409273064,68323.16388064521,73182.41419877336,66703.41377460248,518.3200339336705,6479.000424170881,0,2026-03,bearish,0.050940453673642645,q3,"(70.0, 100.0]"
713,v17,713,short,Short1,2026-03-15 23:15:00,72479.01,0.053735157812495396,1,0,,,77277,72992.0,73119.92,72473.55,72479.04,482.41778,60.756554710141835,196.46580039705836,0.002710656769143995,71163.02929382367,72847.27859891328,69478.77998873408,74531.52790400291,67794.53068364448,538.9597776286746,6736.997220358433,23,2026-03,bearish,0.7077356432977127,q1_low,"(60.0, 70.0]"
714,v17,714,short,Short2,2026-03-16 22:15:00,74660.28,0.10369498161033552,2,0,,,77369,74874.6,74894.67,74583.45,74660.31,246.35293,62.58812451598592,284.37790414001336,0.0038089569161983573,71739.94403342805,73459.22569769477,70020.66236916135,75178.50736196149,68301.38070489465,550.170132565347,6877.126657066838,22,2026-03,bearish,0.2870199708519937,q3,"(60.0, 70.0]"
715,v17,715,short,Short3,2026-03-17 01:30:00,75678.13,0.1017336709859592,3,0,,,77382,75933.8,76000.0,75507.51,75678.16,542.19866,65.3823115141716,307.86948494234434,0.004068141785454936,71847.09134922748,73570.71593399494,70123.46676446003,75294.3405187624,68399.84217969255,551.5598671255877,6894.498339069847,1,2026-03,bearish,0.3377989105443359,q3,"(60.0, 70.0]"
716,v17,717,long,Long1,2026-03-18 17:15:00,71479.94,0.02762427171356004,1,0,,,77541,71285.72,71513.81,71204.09,71479.91,182.38085,34.11762109971795,268.99315448451017,0.0037631994008457785,73496.00267766588,75251.64918849256,71740.35616683919,77007.29569931923,69984.70965601252,561.8068834645371,7022.586043306714,17,2026-03,bullish,0.27167073937278646,q3,"(30.0, 40.0]"
717,v17,718,long,Long2,2026-03-19 07:30:00,70096.98,0.11245504757743996,2,0,,,77598,69810.8,70242.4,69794.46,70096.95,418.15054,32.86504268416401,258.9169181213099,0.003693697345195617,73488.19681415688,75221.59721230273,71754.79641601103,76954.99761044858,70021.39601786516,554.6881274066737,6933.601592583422,7,2026-03,bullish,0.40822032912986117,q3,"(30.0, 40.0]"
718,v17,716,long,Long3,2026-03-19 13:15:00,69333.03,0.11306036003210737,3,0,,,77621,69094.99,69521.7,69087.18,69333.0,386.20659,31.244124066854752,257.8318817740285,0.003718746942639558,73318.18702928601,75037.74064460247,71598.63341396957,76757.29425991893,69879.07979865311,550.2571569012653,6878.214461265816,13,2026-03,bullish,0.3432853042562629,q3,"(30.0, 40.0]"
719,v17,719,long,Long1,2026-03-20 14:15:00,69940.51,0.02816559247214878,1,0,,,77721,69810.33,69982.75,69589.38,69940.48,540.65675,37.749289669171006,269.62447333326435,0.0038550560895959586,72077.05729938115,73721.5302128978,70432.58438586447,75366.00312641443,68788.11147234778,526.2313323253323,6577.891654066654,14,2026-03,bullish,0.1860867983748384,q3,"(30.0, 40.0]"
720,v17,720,long,Long1,2026-03-22 00:15:00,68904.28,0.028595679016535033,1,0,,,77857,68690.36,69066.5,68658.0,68904.25,500.73164,19.11652506850926,182.44436653249215,0.00264779555009295,70539.33552216858,72169.2163329848,68909.45471135236,73799.097143801,67279.57390053612,521.5618594611902,6519.523243264877,0,2026-03,bullish,0.3104162660503516,q1_low,"(-0.001, 30.0]"
721,v17,721,long,Long1,2026-03-22 10:45:00,68648.2,0.057404504776072875,1,0,,,77899,68620.11,68687.19,68584.27,68648.17,80.59018,37.21899825280236,182.46534793577615,0.0026579783253621496,70281.83176145585,71936.35946711083,68627.30405580085,73590.8871727658,66972.77635014585,529.4488658095954,6618.110822619943,10,2026-03,bullish,0.04087508814874114,q1_low,"(30.0, 40.0]"
722,v17,722,short,Short1,2026-03-23 14:15:00,71353.16,0.055204694883853926,1,0,,,78009,71524.82,71734.81,71288.71,71353.19,406.99711,71.44031261299955,316.41373459431304,0.0044344721601698965,69666.36439590604,71357.2664876162,67975.46230419585,73048.16857932635,66284.56021248568,541.0886693472531,6763.6083668406645,14,2026-03,bearish,0.24053584710088596,q3,"(70.0, 100.0]"
723,v17,723,short,Short1,2026-03-25 00:45:00,70840.72,0.05560559920316623,1,0,,,78147,70923.9,70995.3,70791.05,70840.75,158.44754,64.212585270641,278.9106357992318,0.003937149674435008,69634.07155459358,71367.99715128125,67900.14595790594,73101.9227479689,66166.2203612183,554.8561909400486,6935.702386750607,0,2026-03,bearish,0.11737594534218536,q3,"(60.0, 70.0]"
724,v17,724,long,Long1,2026-03-26 15:15:00,69030.52,0.05698168094105105,1,0,,,78301,68950.76,69082.87,68632.4,69030.49,685.63862,31.678764716353953,238.85028484792397,0.003460069381630117,70559.18446455328,72261.22452494671,68857.14440415983,73963.26458534012,67155.10434376636,544.6528193259006,6808.160241573758,15,2026-03,bullish,0.11549968716723649,q2,"(30.0, 40.0]"
725,v17,725,long,Long1,2026-03-27 15:15:00,66333.01,0.029413540509057222,1,0,,,78397,66243.15,66458.57,65958.75,66332.98,681.0996,39.6346389480711,256.3213275927487,0.0038641611999453165,70091.39266043944,71768.59173221004,68414.1935886688,73445.79080398066,66736.99451689818,536.7037029665988,6708.796287082485,15,2026-03,bullish,0.13542283190051427,q3,"(30.0, 40.0]"
726,v17,726,long,Long1,2026-03-29 00:00:00,66412.31,0.02934530717032943,1,0,,,78528,66377.04,66471.29,66361.94,66412.28,69.48811,35.582627935669024,164.18826858451231,0.0024722576695832806,68279.24041685618,69870.46803819627,66688.01279551609,71461.69565953634,65096.785174176,509.1928388288274,6364.910485360342,0,2026-03,bullish,0.053062475795146974,q1_low,"(30.0, 40.0]"
727,v17,727,long,Long1,2026-03-29 22:45:00,65860.34,0.05919517076549815,1,0,,,78619,65684.24,65983.35,65000.0,65860.31,1331.79608,34.4430113094929,170.44111776946824,0.0025879185471411876,67118.30229177435,68706.00470923324,65530.59987431548,70293.70712669214,63942.89745685661,508.06477358684236,6350.809669835529,22,2026-03,bullish,0.26733855337151075,q1_low,"(30.0, 40.0]"
728,v17,728,short,Short1,2026-03-30 13:15:00,67878.82,0.05745268006145215,1,0,,,78677,67915.01,68169.65,67878.85,67878.85,525.54884,64.45791769663604,198.45548321890416,0.0029236718538823824,66713.7945284351,68314.99183776604,65112.59721910418,69916.18914709697,63511.39990977327,512.3831389858964,6404.789237323705,13,2026-03,bearish,0.05327137981858699,q2,"(60.0, 70.0]"
